Id,SalePrice
1461,109230.3519301365
1462,145780.2821471015
1463,167806.74001580407
1464,181688.96337160646
1465,175230.78042290336
1466,164009.22437071888
1467,163686.78620319752
1468,151624.27082173043
1469,165926.73754562024
1470,115281.29751047787
1471,188543.81908227247
1472,89380.04357383115
1473,87884.76999841373
1474,141335.0496945726
1475,115447.06259820295
1476,317047.2132862227
1477,225701.81748546142
1478,268488.2405157196
1479,254798.80281411763
1480,425047.7843370094
1481,286755.68940416013
1482,185161.82995678124
1483,152891.95824199813
1484,154620.3582230826
1485,162834.78086826962
1486,180908.82389709706
1487,300783.21050109674
1488,214959.25688261096
1489,185177.71469032764
1490,208634.23829907263
1491,174800.88241192122
1492,80819.66968028204
1493,174249.91140528617
1494,261616.992463372
1495,266074.05230906804
1496,215409.03150840584
1497,163949.18601947557
1498,152893.59084729102
1499,154499.8819129992
1500,142498.31600311567
1501,162387.28133580036
1502,142266.96216304728
1503,261908.92511801407
1504,228768.44828146297
1505,207495.5533300737
1506,169373.01523407895
1507,223515.46472051978
1508,173721.0612607682
1509,144377.5108256225
1510,134341.77187224897
1511,129509.7593609341
1512,156647.42720270244
1513,128877.55911656981
1514,140526.22080364788
1515,177848.0709920191
1516,142168.43633843752
1517,155253.05344404525
1518,123603.451918651
1519,202486.58395054578
1520,121202.58305345054
1521,123227.31240306485
1522,157996.9874871173
1523,104078.88235916656
1524,113008.787063726
1525,113260.94637560092
1526,102555.22830719611
1527,93482.12311855782
1528,120379.594073318
1529,133996.14009591678
1530,159324.037771557
1531,92192.35421100719
1532,88930.35080537666
1533,130195.10285001958
1534,109904.76094719442
1535,132565.4086180928
1536,100254.62665102846
1537,55059.36439042399
1538,138355.27553179176
1539,182967.51650056688
1540,80531.78094612918
1541,124590.06510387451
1542,126782.5110668348
1543,193860.8902071033
1544,72793.46328745797
1545,97555.33271011135
1546,120444.44323901295
1547,128309.80184413448
1548,123860.06378386168
1549,105536.72384847631
1550,133295.477658201
1551,100512.02221015273
1552,112222.09105119416
1553,131307.42157835423
1554,104320.90538414335
1555,152575.02990310773
1556,71765.4433757832
1557,91967.2831904238
1558,91434.93357927998
1559,74570.62757133783
1560,128954.17039286619
1561,114962.01744275614
1562,119331.78661300808
1563,114714.59158219739
1564,142394.1714589361
1565,128366.77665559674
1566,219878.13716820203
1567,68145.13430981596
1568,201577.2683039809
1569,120789.98212888726
1570,128165.49543479837
1571,114256.58972453377
1572,135555.3246933649
1573,224727.04049943137
1574,100121.16365974139
1575,200743.15395503253
1576,225969.37151011315
1577,172741.5677258377
1578,130966.39566964666
1579,129347.11815735778
1580,173013.8225483803
1581,133592.76184983857
1582,114193.40799298229
1583,290824.7011066493
1584,214077.13146714796
1585,127725.4938391502
1586,63802.11235706072
1587,90839.61698850107
1588,136413.63567452555
1589,86796.79036422534
1590,125768.80577465167
1591,86988.01121632112
1592,113329.21913214978
1593,124712.720421474
1594,118955.54020749005
1595,97084.65662378824
1596,198813.33891249678
1597,171049.59724447172
1598,200433.08192099383
1599,164596.9185185403
1600,167765.96086860573
1601,53953.9526003347
1602,96810.8082456356
1603,80699.14642127874
1604,254544.99115664043
1605,228191.115860417
1606,161801.7124466185
1607,150105.38547099294
1608,196377.83439163928
1609,169490.88168779784
1610,131540.55657933996
1611,131100.12916158966
1612,143931.10299762254
1613,149987.946712037
1614,115308.27619632796
1615,82573.46835741299
1616,67503.41777525563
1617,83552.59850293738
1618,116306.61394065489
1619,132920.78978925452
1620,140571.59257146396
