Id,SalePrice
1461,110367.69808274125
1462,141446.344810157
1463,166546.44895741716
1464,182491.6475622905
1465,178856.00277774007
1466,155248.15710707416
1467,161024.35676966383
1468,145262.7868660691
1469,177721.55304477675
1470,108186.62620348447
1471,173657.42039057284
1472,89945.37655240935
1473,86385.28558581941
1474,131004.42804175953
1475,97177.81917501375
1476,323657.7325008912
1477,221693.85386769823
1478,266500.9113364044
1479,264517.16878949717
1480,448271.36512747325
1481,297296.63281170727
1482,191066.23667164874
1483,163723.47982291476
1484,145303.83724705322
1485,174175.10843248537
1486,176991.787425315
1487,301865.1573247056
1488,213026.72064588638
1489,172347.33833338632
1490,217530.30114424284
1491,178060.6228255778
1492,85252.44691260415
1493,166752.89251034532
1494,258925.98813882246
1495,259824.5885908008
1496,213093.87752133314
1497,164666.26469705993
1498,157885.62156098432
1499,148451.469796589
1500,143377.86054258648
1501,159056.88712919102
1502,132416.22306347423
1503,267316.49458894564
1504,219742.60700674026
1505,206393.33376558186
1506,175894.10517854712
1507,225167.10495286138
1508,182781.32948361186
1509,145911.563853979
1510,130501.81160112373
1511,139531.43284271937
1512,159722.5276355843
1513,134509.23214006543
1514,142780.73190889077
1515,173186.93143528077
1516,140627.51160119113
1517,159702.5450612728
1518,121442.47655130082
1519,191794.2399979881
1520,113957.19530218774
1521,118241.9287073147
1522,160837.0625665267
1523,101271.42616917637
1524,114180.8225845056
1525,107874.67334943503
1526,101398.19088126314
1527,97053.19620964429
1528,129040.32542215851
1529,137070.78581141902
1530,170759.68436705336
1531,95876.66091167495
1532,88032.24595095335
1533,137088.40810001473
1534,115992.78147681653
1535,137098.94600577693
1536,99226.96583803081
1537,54813.17738529682
1538,137005.03582371713
1539,165458.20000919144
1540,83267.88581828357
1541,126700.61832072283
1542,131760.07385531213
1543,170304.50051423756
1544,80465.98449660247
1545,107136.66613436391
1546,122294.29841367704
1547,118279.10144152092
1548,128794.24608121124
1549,111853.02497758281
1550,120183.03692227582
1551,96641.60518515662
1552,122460.2395782564
1553,132857.72567938775
1554,106321.35658355884
1555,146206.15767000456
1556,75471.18013311166
1557,97223.41586004989
1558,93469.33023642958
1559,53924.93771974294
1560,117215.70642813908
1561,116244.61445160498
1562,117830.58502299465
1563,107385.4591641514
1564,140400.59930828412
1565,135749.55464344408
1566,217574.30150295695
1567,70213.92182815242
1568,213696.12176374783
1569,117656.10411558893
1570,124542.14459099679
1571,113798.20649958335
1572,131499.1849404163
1573,215579.16326319485
1574,108720.57953563808
1575,210616.83254537202
1576,227406.7621263091
1577,162263.56429415
1578,131031.13398120814
1579,132119.10539668877
1580,178730.93990663986
1581,143053.49933648398
1582,111245.1169380109
1583,267004.0754258204
1584,197588.79161447514
1585,121994.9524750739
1586,63193.79499475742
1587,94726.80769411281
1588,140271.94151439823
1589,87594.66211845646
1590,122907.29639077785
1591,83212.15734455115
1592,105474.9643327315
1593,112070.76605467476
1594,110805.50631650834
1595,97256.82133193527
1596,202123.14177513504
1597,177710.69982173975
1598,209625.82988674953
1599,151150.73365867522
1600,143816.1609358787
1601,60875.63980319362
1602,108201.40384428011
1603,61685.37634213754
1604,240166.12182395792
1605,218669.65045192506
1606,154066.25376633802
1607,166178.06926334518
1608,197406.24708509428
1609,163303.5460402961
1610,136596.53664017416
1611,128361.02104923176
1612,156913.186370472
1613,152253.94294528203
1614,115118.29630655184
1615,86762.92795519877
1616,72603.61980297534
1617,87041.86707266516
1618,114095.36359503916
1619,122969.9365716018
1620,131527.9484249886
1621,125649.61552528031
1622,128973.27764721018
1623,230796.99092375173
1624,193981.80762158328
1625,106160.4332103043
1626,157681.28776374576
1627,177535.89732242943
1628,253570.56054007888
1629,161627.28216012748
1630,323450.3478802334
1631,208761.54985879018
1632,226110.85936719886
1633,157153.00684107578
1634,169379.0909569264
1635,157210.58664837756
1636,136724.38821309977
1637,188047.69656750275
1638,160315.14623563143
1639,174275.95393345063
1640,226311.9671479762
1641,162453.1567790197
1642,219689.68071900142
1643,194260.84665072116
1644,213941.6358213986
1645,179433.91183710832
1646,143010.22368106918
1647,144434.11896136214
1648,117691.59222843726
1649,128670.76747051526
1650,101757.38648500279
1651,110477.84384539994
1652,90054.92020273049
1653,91731.5756039196
1654,130273.92609798038
1655,117086.53659645113
1656,125715.3391023154
1657,132700.24245049906
1658,130843.56143942456
1659,104941.38199781244
1660,140616.0198704403
1661,381290.0842414446
1662,350478.55100974545
1663,335583.8793594883
1664,453390.3187518008
1665,275125.01793464064
1666,296440.61396249477
1667,342807.7816147994
1668,316049.83425744215
1669,274571.37753129564
1670,308760.40280415444
1671,236940.14675628973
1672,383255.886610246
1673,253968.44066063082
1674,213816.32836989747
1675,178295.61597896443
1676,175470.09095468704
1677,199104.76800704084
1678,410895.54416337586
1679,352415.5874926608
1680,297456.2869970412
1681,220371.2432245671
1682,285927.39891445905
1683,167013.4104142185
1684,160611.3413652831
1685,156902.48669267722
1686,151517.991356846
1687,155916.1437945852
1688,172998.6570766134
1689,175960.4556605902
1690,179007.97728891816
1691,170047.22976563312
1692,238248.17000547095
1693,152706.56031636058
1694,166069.60176474447
1695,148982.20975983015
1696,242411.25563886028
1697,154684.56277645554
1698,309083.1788316749
1699,274753.4104468199
1700,231514.36883221127
1701,246858.2285213587
1702,219534.34483765002
1703,215955.17212870103
1704,246661.28389672696
1705,215050.49281195033
1706,387959.21469632676
1707,191667.60186596308
1708,182691.01592553948
1709,240237.0177919832
1710,199637.93699469898
1711,251608.14860283234
1712,232653.1523733185
1713,253249.00224690879
1714,203064.54307097636
1715,188507.2619469726
1716,167003.48052570422
1717,160297.95657042658
1718,124446.8811121347
1719,192425.4772395562
1720,216198.3334047989
1721,145198.44289119804
1722,112585.71389850788
1723,138427.06255594685
1724,184107.93387828305
1725,212504.61478415102
1726,167557.23576752064
1727,140822.50466667366
1728,153289.96372740387
1729,152340.85494411294
1730,140493.44370322244
1731,106381.21717926265
1732,114907.48724039688
1733,101141.90392465895
1734,109532.3922240937
1735,111092.07852387043
1736,96014.12520727183
1737,270347.46094856405
1738,230114.07221148207
1739,215387.10291693578
1740,197535.0245521455
1741,173446.03937566985
1742,156385.68240261672
1743,163409.59725945996
1744,290118.85310264217
1745,203504.790747038
1746,160275.94444445145
1747,193106.31186839007
1748,193994.13886723862
1749,129518.48952112025
1750,113348.27935683678
1751,226272.5154893953
1752,103524.21552728835
1753,141091.37862435848
1754,175319.07929194905
1755,148525.1796457829
1756,112018.69815280742
1757,109376.2175285789
1758,131452.84126015025
1759,143447.12771207036
1760,150472.63132692658
1761,134437.64223258776
1762,160022.49188087657
1763,173446.31625637942
1764,101459.71274538271
1765,161268.9076641783
1766,174874.0434156271
1767,205395.69251811045
1768,128213.7812733697
1769,157592.00748872766
1770,139950.47042186913
1771,111856.8566825917
1772,120729.77476548727
1773,112304.86843392377
1774,130276.74430106173
1775,127862.67643361162
1776,115319.99894661944
1777,97362.67174200427
1778,126873.7635206385
1779,111601.54068814553
1780,165246.96775362166
1781,116330.27352256562
1782,78087.00925918705
1783,132087.4979513311
1784,98844.36696932925
1785,115253.13183243218
1786,126507.99240366457
1787,148877.77490584148
1788,54496.27246839031
1789,89395.47394831499
1790,72146.29533645941
1791,164680.8720693291
1792,148578.6678045243
1793,114156.34973495736
1794,141776.23879933704
1795,122742.38986453308
1796,116272.8664180629
1797,104321.96934186117
1798,108725.16044060247
1799,98540.20540192343
1800,116801.66721816998
1801,116619.91810226113
1802,128264.31706644461
1803,134974.09274765526
1804,122862.2948383641
1805,122809.6126247744
1806,114799.05074411738
1807,121932.59783899295
1808,113059.02434631219
1809,114123.72179665329
1810,123007.21998852411
1811,84722.24940242674
1812,90117.26239506966
1813,112683.85757745909
1814,87066.14471690613
1815,51652.42186327563
1816,91583.87358392586
1817,95127.26022899928
1818,130992.40164325933
1819,114368.72576949594
1820,45281.214065097774
1821,108771.54291559817
1822,138301.93819131787
1823,38373.03539945946
1824,118016.94925404507
1825,125682.61458925437
1826,95165.97391876183
1827,92086.59614776322
1828,123194.98069626988
1829,115660.83518135478
1830,127681.00460493895
1831,128371.48426021251
1832,66505.31483106919
1833,127179.61177959807
1834,109610.1470284762
1835,109059.16748521978
1836,115382.20998133006
1837,76634.21356769917
1838,116934.20298750392
1839,90536.7617914723
1840,128088.53754377246
1841,120670.05378675135
1842,83701.93174915732
1843,117208.41101966603
1844,129049.81850467809
1845,130517.9529785868
1846,142922.51808538364
1847,150285.23153637262
1848,49418.822071509334
1849,102054.68739869384
1850,105930.08748895407
1851,141821.63960329836
1852,114160.79929046996
1853,109741.89872781634
1854,148903.75646751694
1855,132184.25855482812
1856,207769.6892347957
1857,125485.54387725121
1858,121839.71358304424
1859,106433.19937694551
1860,131497.80969398358
1861,105937.13719244016
1862,276409.30597040366
1863,258565.35289406162
1864,258659.52153316443
1865,317217.08861817606
1866,302009.72157470905
1867,203230.29510879246
1868,260659.8011451462
1869,183078.38748498034
1870,201539.47422960654
1871,234885.32485685073
1872,158362.28799626906
1873,222243.5041350489
1874,141668.24153969975
1875,184920.024848054
1876,184838.31677344252
1877,191188.48435683572
1878,185418.63535809852
1879,115224.4971861048
1880,117266.76336528329
1881,226929.53986579133
1882,219900.65297664521
1883,168550.59825522813
1884,186428.77613806078
1885,218321.25331600333
1886,261295.63687597818
1887,195024.72436109558
1888,240252.98628911242
1889,157380.16330561793
1890,105777.58452083747
1891,123058.54717905114
1892,86374.96604721577
1893,114477.23283551174
1894,112764.11167550026
1895,119286.74440324219
1896,115360.89328274319
1897,105993.02350859137
1898,103381.29312141292
1899,149759.14275314508
1900,142657.9849114933
1901,158212.82368899908
