Id,SalePrice
1461,111837.8596702104
1462,145872.6094015385
1463,173422.2247119551
1464,187609.95807202763
1465,179869.55856074355
1466,157366.19483901188
1467,158860.82582361728
1468,147914.8836359933
1469,179902.2502284189
1470,109361.10983783384
1471,159115.94278083023
1472,88461.01206966542
1473,87624.09323342197
1474,133522.5434296421
1475,97932.58038264952
1476,328082.1973829505
1477,229731.68356898052
1478,274841.71629155
1479,269233.11030019895
1480,462766.1147700896
1481,310346.6921960056
1482,190259.26980997503
1483,167091.7513289134
1484,146377.23634951867
1485,174828.78136697348
1486,175352.1701140277
1487,310554.69973335776
1488,202295.90944462232
1489,177098.8841071006
1490,228151.28108573784
1491,179972.18359093808
1492,87501.43405952603
1493,158083.23610430054
1494,272140.7093489799
1495,265312.9912593416
1496,212534.4403489239
1497,168761.16143397047
1498,174795.0477124109
1499,155590.79559897544
1500,147426.86549295616
1501,164393.26534183053
1502,130664.14481743929
1503,298969.06949715235
1504,220636.49666215287
1505,211196.61651032502
1506,179770.74769909692
1507,229686.34322723976
1508,186274.38525332534
1509,145689.22218597805
1510,134740.96316276412
1511,154796.91514621454
1512,158483.68277539982
1513,135116.82674841894
1514,149716.1083731529
1515,171962.40336662298
1516,140312.83295763316
1517,164055.0259230408
1518,120419.87787865335
1519,191528.23181069552
1520,115833.64325244684
1521,123424.58569503098
1522,160890.3244176031
1523,107039.0940306329
1524,116620.23145683926
1525,108391.43827879528
1526,103112.20459866595
1527,100747.13286279488
1528,122285.61376834376
1529,147240.32635551738
1530,178964.61604404185
1531,96188.02252817404
1532,83689.55029462023
1533,143317.7126172324
1534,115207.5384932232
1535,137546.56874124773
1536,97312.80771142629
1537,54707.57791379816
1538,136375.92578550926
1539,172936.20257232842
1540,77220.94916534837
1541,130362.49249178487
1542,139269.0610975575
1543,170613.84616852063
1544,76780.97383207639
1545,107441.75989211172
1546,123898.21404403006
1547,120684.59279949551
1548,127362.17189002913
1549,110276.08369738658
1550,122732.06706271372
1551,94156.2135450631
1552,125462.12428662705
1553,131826.94338690856
1554,105338.1592998729
1555,152928.91463024338
1556,74153.68242023289
1557,111395.94832082195
1558,97312.07686944818
1559,54338.19021153486
1560,115310.77458773034
1561,118495.4772256286
1562,119881.10185861778
1563,110670.97343499243
1564,145994.9609626158
1565,144838.99266045378
1566,216539.80028833836
1567,72177.05184250597
1568,220077.87244779355
1569,128109.6880370244
1570,119478.03352090399
1571,106999.20678159571
1572,131467.17991445484
1573,216203.23238456453
1574,110582.41044271308
1575,215892.21487891764
1576,214590.52411488537
1577,159675.86210170816
1578,130865.45854205347
