Id,SalePrice
1461,113561.984
1462,141414.28
1463,166957.62
1464,171604.53
1465,168990.94
1466,159603.25
1467,156414.16
1468,150341.1
1469,168946.62
1470,115011.91
1471,181970.55
1472,89421.86
1473,89783.664
1474,141178.33
1475,115537.06
1476,313138.38
1477,224189.08
1478,254134.16
1479,254229.17
1480,403847.22
1481,301844.9
1482,181002.34
1483,157658.06
1484,153312.77
1485,158607.7
1486,175921.16
1487,290708.56
1488,213934.5
1489,169947.39
1490,197594.33
1491,169012.38
1492,79188.516
1493,163962.56
1494,277805.56
1495,278636.34
1496,203855.6
1497,162828.78
1498,149368.0
1499,150494.3
1500,142818.67
1501,160153.81
1502,140700.36
1503,250090.86
1504,215382.45
1505,205001.17
1506,156321.39
1507,211444.7
1508,172309.2
1509,146329.83
1510,133516.98
1511,131644.94
1512,150987.53
1513,124737.336
1514,139848.2
1515,180190.97
1516,144876.12
1517,147527.45
1518,118291.3
1519,208410.28
1520,121658.51
1521,123420.43
1522,154841.52
1523,101177.06
1524,116589.14
1525,113651.37
1526,105365.18
1527,94410.266
1528,119907.1
1529,138908.58
1530,164996.44
1531,95332.31
1532,91159.05
1533,129216.44
1534,109392.94
1535,144188.17
1536,101515.734
1537,58799.01
1538,144940.11
1539,191385.69
1540,88580.375
1541,129152.375
1542,127411.74
1543,200222.5
1544,71210.086
1545,90894.016
1546,119333.055
1547,118177.41
1548,119325.086
1549,101650.68
1550,126362.47
1551,100685.96
1552,121709.57
1553,137010.33
1554,99571.016
1555,150305.39
1556,75684.266
1557,93774.055
1558,86019.5
1559,67987.914
1560,131040.07
1561,122367.15
1562,116831.0
1563,109971.07
1564,143198.36
1565,135911.17
1566,223833.81
1567,64810.227
1568,202754.12
1569,125237.85
1570,128664.92
1571,119323.61
1572,138438.83
1573,229948.81
1574,107914.39
1575,208616.69
1576,208469.72
1577,168098.67
1578,141308.58
1579,129852.02
1580,169578.9
1581,131810.14
1582,114064.09
1583,303322.7
1584,213016.33
1585,127054.16
1586,63110.367
1587,87466.67
1588,133534.56
1589,80003.93
1590,123580.5
1591,86835.0
1592,108515.54
1593,115890.86
1594,114640.125
1595,107440.266
1596,224027.94
1597,171164.88
1598,193112.78
1599,162766.36
1600,161193.95
1601,65063.89
1602,102512.94
1603,69832.54
1604,249069.98
1605,235429.75
1606,155755.31
1607,151110.7
1608,187415.81
1609,163623.14
1610,135007.14
1611,127619.45
1612,146666.81
1613,142779.98
1614,116404.82
1615,81047.04
1616,67723.44
1617,84366.49
1618,116784.77
1619,127943.85
1620,144949.1
1621,122352.21
1622,125095.8
1623,259234.02
1624,204647.4
1625,114185.89
1626,148357.77
1627,165278.34
1628,256202.84
1629,162721.66
1630,289621.6
1631,188837.47
1632,215802.5
1633,149018.12
1634,165826.52
1635,163951.16
1636,140103.84
1637,168834.52
1638,175713.42
1639,165996.92
1640,242178.67
1641,159250.95
1642,202066.9
1643,205057.1
1644,203227.25
1645,167965.83
1646,144348.73
1647,144714.14
1648,119764.47
1649,123968.5
1650,104609.44
1651,111746.24
1652,87822.66
1653,88849.336
1654,141061.64
1655,136041.62
1656,132848.12
1657,140413.77
1658,136343.1
1659,119376.195
1660,142726.75
1661,379548.66
1662,359759.16
1663,353239.78
1664,390385.0
1665,268079.22
1666,300230.3
1667,351543.3
1668,303448.25
1669,265083.12
1670,322909.06
1671,236637.4
1672,350617.22
1673,260655.25
1674,225253.78
1675,166690.5
1676,166629.62
1677,188802.72
1678,362265.22
1679,347982.9
1680,292794.78
1681,214304.92
1682,299940.12
1683,157475.8
1684,156080.38
1685,159730.84
1686,153372.86
1687,148182.98
1688,172065.03
1689,173274.86
1690,178133.11
1691,163420.1
1692,246477.84
1693,146314.61
1694,167146.72
1695,147288.19
1696,261355.44
1697,151547.27
1698,329526.72
1699,286012.72
1700,226046.14
1701,251300.86
1702,229020.44
1703,232207.4
1704,277598.72
1705,202557.75
1706,355979.38
1707,185607.6
1708,179861.5
1709,241970.67
1710,199573.95
1711,230006.48
1712,235675.28
1713,251157.81
1714,200952.88
1715,183861.84
1716,166840.78
1717,156474.72
1718,120297.8
1719,183786.47
1720,232519.42
1721,162239.3
1722,116410.266
1723,141822.16
1724,183793.83
1725,215704.56
1726,170202.2
1727,147623.44
1728,164226.89
1729,150538.38
1730,153488.9
1731,108428.85
1732,120174.3
1733,110898.51
1734,110805.375
1735,121284.445
1736,103636.5
1737,310569.97
