Id,SalePrice
1461,89264.59356758898
1462,114071.89324617716
1463,137955.9630064501
1464,146516.07516726718
1465,140677.86475083922
1466,127321.03585586869
1467,127518.13203842977
1468,120441.82809982775
1469,137111.93695555744
1470,90549.86401933234
1471,138875.0686684245
1472,71048.07806465667
1473,70074.01734910975
1474,108101.66552049239
1475,83807.16219942344
1476,261344.14375636587
1477,181720.1907024866
1478,216552.12477426714
1479,209484.10607182316
1480,355333.85642546974
1481,241772.8033444669
1482,151060.6660277761
1483,128527.66075933205
1484,120079.14829657893
1485,135944.01394581088
1486,143269.701287098
1487,244760.83070071344
1488,168440.12749080936
1489,145618.53030417222
1490,173732.28354713315
1491,141280.05065742863
1492,67932.79439850009
1493,133425.1345232945
1494,211475.21110167803
1495,210102.30378221074
1496,173773.26623948588
1497,133609.77024583318
1498,128919.48855152368
1499,123252.14910163982
1500,117202.66558141963
1501,130024.16423606411
1502,108101.99780561042
1503,219444.9653099103
1504,179570.4710633724
1505,166005.02093757136
1506,139234.81579987792
1507,181241.57478507876
1508,144688.31063437794
1509,117593.19873832547
1510,107830.64682617453
1511,111925.82611488101
1512,125809.74269218647
1513,105793.48918755104
1514,114952.59873070342
1515,138025.6390808533
1516,110747.40922617484
1517,123647.02828604527
1518,96462.7511306145
1519,159695.50155562445
1520,95450.66053887593
1521,98306.78977880543
1522,124893.10064387247
1523,82792.29894326584
1524,89853.28227155164
1525,88301.00796133089
1526,81631.23037249672
1527,77761.30278917131
1528,97369.65766830741
1529,111026.74651338093
1530,134299.60428490426
1531,76220.53362409084
1532,68697.08517522411
1533,108685.37841700809
1534,89084.8132830323
1535,108185.13628013758
1536,79181.67446538931
1537,46188.52947473388
1538,108374.48702668624
1539,139248.92904828588
1540,64827.042752611116
1541,101889.28945494891
1542,105537.19260416222
1543,144304.90496756078
1544,60014.320856495804
1545,81314.31520626784
1546,98420.20906088206
1547,100707.81943459499
1548,100486.26755363976
1549,86198.83417699447
1550,100955.29598778835
1551,77898.60089169868
1552,98474.92308885626
1553,105176.35569588261
1554,83768.46512610336
1555,121343.30308163943
1556,59168.399955465204
1557,79204.93090924023
1558,75873.1367583856
1559,53510.48447280178
1560,94353.49624618783
1561,95804.3558269123
1562,95428.47066392112
1563,90506.64010607773
1564,115540.4726745692
1565,110750.89984047944
1566,170504.7783348865
1567,55773.63082069617
1568,170216.6946293257
1569,98831.92950317061
1570,99661.40857098908
1571,87683.38134905994
1572,105474.10284190517
1573,176849.28802082158
1574,85152.5532167336
1575,165526.92841538074
1576,179574.24378820058
1577,135228.3782896737
1578,105061.34927049803
1579,108476.31699001192
1580,140589.94033167232
1581,109604.72837385388
1582,91332.79435652499
1583,225288.6864261517
1584,162378.04605155118
1585,100628.38050306537
1586,53876.15318058897
1587,75437.44605852025
1588,108933.3505953317
1589,71836.7459740844
1590,96879.62433558586
1591,68595.68659793181
1592,88444.99908798416
1593,94872.03720525172
1594,91287.71220675655
1595,79149.84670317089
1596,161973.34456061627
1597,143003.80347539022
1598,164257.5893026258
1599,126312.05175694349
1600,124274.31120809793
1601,46276.19925128111
1602,82431.83688883782
1603,58191.90962298501
1604,196961.62548252894
1605,175314.5532157847
1606,123539.41827971721
1607,124677.83392189613
1608,158499.07621282182
1609,134215.53030086693
1610,113072.397224454
1611,101427.04608677674
1612,123544.89092992156
1613,122762.12282997611
1614,90555.49675513836
1615,65492.37348623255
1616,54700.26534385069
1617,67068.98715402136
1618,94467.1886444967
1619,104297.67842743946
1620,111684.48369637474
1621,98648.03560547366
1622,105506.952165105
1623,195657.57046463995
1624,157331.89845792687
1625,86953.05878527764
