Id,SalePrice
1461,110271.93509940576
1462,140472.86193528082
1463,167969.12186075124
1464,185260.89253799568
1465,177355.49043632933
1466,152331.54648584913
1467,158909.62634508673
1468,146018.01988886672
1469,174273.02655648472
1470,107721.69023083265
1471,164147.38118198502
1472,88913.10987412397
1473,85979.84297398044
1474,130728.26344111892
1475,95542.21633554813
1476,332931.78409153054
1477,222491.92975540386
1478,267369.38500497804
1479,261618.86641362568
1480,459253.24899806606
1481,310498.8017650605
1482,190621.90903020007
1483,163246.85919013934
1484,146807.9440261891
1485,177704.717967089
1486,175719.7507450853
1487,311256.88813436
1488,214173.15365772715
1489,171791.8640653036
1490,219812.6306943487
1491,177703.1428737149
1492,84115.54365650602
1493,161133.8402077633
1494,264638.79370523815
1495,263713.13931477914
1496,210839.8588667817
1497,161954.6069619794
1498,162786.38824776627
1499,150720.95719975664
1500,142331.95778038795
1501,158426.38928177656
1502,132548.45604185612
1503,272795.0691722465
1504,219935.45928683603
1505,207045.46190987367
1506,174793.6327991128
1507,224526.07735689043
1508,185077.64663388062
1509,145347.6635603497
1510,131234.90645150185
1511,143188.50683554835
1512,158328.16238232816
1513,133389.78392698383
1514,146371.13727185028
1515,169530.10297207235
1516,140174.28832849488
1517,160531.8501626872
1518,121680.86102580823
1519,191778.1260419639
1520,113681.74178485508
1521,118230.16945934149
1522,158211.61843959359
1523,100950.59978019982
1524,112162.30816886033
1525,108116.40676511811
1526,99041.68873173343
1527,95076.9372897186
1528,124897.9864033106
1529,139979.48313914842
1530,176290.30191123113
1531,94261.68356302532
1532,87856.84634804439
1533,137496.78997160442
1534,115622.68307219935
1535,134842.01948990693
1536,99642.03254762804
1537,53632.17700254687
1538,137442.24917582973
1539,162529.43686679789
1540,81345.88977540917
1541,129842.61063568662
1542,131852.28725914817
1543,169393.55536710483
1544,79329.59429597962
1545,104248.53494832368
1546,124366.37877771209
1547,120528.78364896194
1548,125674.88203783795
1549,108529.27344348884
1550,120618.81850082404
1551,96450.40549646638
1552,119562.79005642753
1553,131118.38274640837
1554,104403.04162445321
